sloc1	scate2	ps1	ps1a	as1	clk01	cost1	cash1	dispuser1	dispsub1	realcostuser1	realcostsub1
10552	95	207	0	0	0	0.0	0.0	0	0	0	0
10564	14363	5	0	0	0	0.0	0.0	0	0	0	0
1057	26523	156	82	82	1	0.0	0.0	1	1	0	0
1086	23065	37	0	0	0	0.0	0.0	0	0	0	0
11296	190	2	0	0	0	0.0	0.0	0	0	0	0
122	343	191	0	0	0	0.0	0.0	0	0	0	0
122	8761	22	13	13	1	2.6	1.9	1	1	1	1
12804	35721	0	0	0	0	0.0	0.0	0	0	0	0
135	37866	8	0	0	0	0.0	0.0	0	0	0	0
135	95	2661	1421	2940	51	103.56	69.61	3	3	3	3
147	14363	99	0	0	0	0.0	0.0	0	0	0	0
16	26516	34	0	0	0	0.0	0.0	0	0	0	0
172	26515	202	0	0	0	0.0	0.0	0	0	0	0
1734	41588	1	0	0	0	0.0	0.0	0	0	0	0
18	8855	261	173	173	1	12.65	12.46	1	1	1	1
2	234	5424	3145	37078	113	917.62	753.4	20	27	19	21
2015	234	1177	449	1987	18	72.47	47.61	5	5	1	1
2043	34807	0	0	0	0	0.0	0.0	0	0	0	0
2043	611	6	0	0	0	0.0	0.0	0	0	0	0
2049	14326	233	96	160	4	0.0	0.0	2	2	0	0
2052	14502	88	0	0	0	0.0	0.0	0	0	0	0
2052	8444	74	0	0	0	0.0	0.0	0	0	0	0
2053	14286	121	68	68	0	0.0	0.0	1	1	0	0
2054	26516	41	0	0	0	0.0	0.0	0	0	0	0
2055	609	362	0	0	0	0.0	0.0	0	0	0	0
2192	26522	0	0	0	0	0.0	0.0	0	0	0	0
222	234	2332	1222	7319	27	285.45	196.11	11	11	8	8
2247	309	44	0	0	0	0.0	0.0	0	0	0	0
2248	14000	349	0	0	0	0.0	0.0	0	0	0	0
2248	8717	23	0	0	0	0.0	0.0	0	0	0	0
228	26522	0	0	0	0	0.0	0.0	0	0	0	0
2296	152	20	0	0	0	0.0	0.0	0	0	0	0
2296	314	7	0	0	0	0.0	0.0	0	0	0	0
2296	36012	7	0	0	0	0.0	0.0	0	0	0	0
2299	8658	34	0	0	0	0.0	0.0	0	0	0	0
2303	360	114	0	0	0	0.0	0.0	0	0	0	0
2303	8445	32	0	0	0	0.0	0.0	0	0	0	0
2307	14419	39	0	0	0	0.0	0.0	0	0	0	0
2307	771	5	0	0	0	0.0	0.0	0	0	0	0
2315	196	47	0	0	0	0.0	0.0	0	0	0	0
2315	23087	67	0	0	0	0.0	0.0	0	0	0	0
2319	156	583	417	417	5	0.0	0.0	1	1	0	0
2328	35981	14	0	0	0	0.0	0.0	0	0	0	0
2329	23442	2	0	0	0	0.0	0.0	0	0	0	0
2337	14001	79	0	0	0	0.0	0.0	0	0	0	0
2350	96	746	674	1097	4	0.0	0.0	2	2	0	0
2354	26522	0	0	0	0	0.0	0.0	0	0	0	0
2363	14354	151	0	0	0	0.0	0.0	0	0	0	0
2389	113	18	0	0	0	0.0	0.0	0	0	0	0
2389	35984	33	0	0	0	0.0	0.0	0	0	0	0
2392	34323	16	0	0	0	0.0	0.0	0	0	0	0
2395	710	28	0	0	0	0.0	0.0	0	0	0	0
2395	97	46	0	0	0	0.0	0.0	0	0	0	0
2398	14455	206	0	0	0	0.0	0.0	0	0	0	0
2398	38116	5	0	0	0	0.0	0.0	0	0	0	0
2429	14379	42	0	0	0	0.0	0.0	0	0	0	0
276	145	89	0	0	0	0.0	0.0	0	0	0	0
293	14000	83	66	66	0	5.27	3.51	1	1	1	1
293	8717	15	0	0	0	0.0	0.0	0	0	0	0
296	14539	7	0	0	0	0.0	0.0	0	0	0	0
3157	8537	58	0	0	0	0.0	0.0	0	0	0	0
3209	37863	2	0	0	0	0.0	0.0	0	0	0	0
3209	8746	12	0	0	0	0.0	0.0	0	0	0	0
330	207	150	89	307	3	34.12	24.1	4	4	3	3
3328	8609	44	0	0	0	0.0	0.0	0	0	0	0
3359	96	1163	1068	7341	55	30.36	20.91	4	8	3	6
3445	34323	42	0	0	0	0.0	0.0	0	0	0	0
3453	37862	0	0	0	0	0.0	0.0	0	0	0	0
3479	356	24	0	0	0	0.0	0.0	0	0	0	0
355	35828	84	7	7	0	3.22	3.22	0	0	0	0
399	35721	0	0	0	0	0.0	0.0	0	0	0	0
4	96	29343	24530	530424	1858	7038.38	5725.66	39	42	38	40
424	609	1051	796	3110	18	207.82	137.68	4	5	4	4
428	34323	12	0	0	0	0.0	0.0	0	0	0	0
455	14000	43	0	0	0	0.0	0.0	0	0	0	0
455	8717	8	0	0	0	0.0	0.0	0	0	0	0
468	26517	0	0	0	0	0.0	0.0	0	0	0	0
471	26531	93	0	0	0	0.0	0.0	0	0	0	0
471	8719	223	0	0	0	0.0	0.0	0	0	0	0
483	190	763	540	4194	45	236.99	172.62	11	12	9	10
497	168	711	130	130	1	12.98	8.64	0	0	0	0
497	212	220	0	0	0	0.0	0.0	0	0	0	0
497	37865	0	0	0	0	0.0	0.0	0	0	0	0
500	460	66	0	0	0	0.0	0.0	0	0	0	0
502	14539	11	0	0	0	0.0	0.0	0	0	0	0
523	186	47	0	0	0	0.0	0.0	0	0	0	0
5334	35981	14	0	0	0	0.0	0.0	0	0	0	0
536	23442	2	0	0	0	0.0	0.0	0	0	0	0
541	168	3009	2088	28242	98	771.98	506.16	18	20	14	15
541	212	758	321	608	5	49.25	31.34	2	2	2	2
541	37865	5	0	0	0	0.0	0.0	0	0	0	0
5695	8493	48	0	0	0	0.0	0.0	0	0	0	0
5709	37866	1	0	0	0	0.0	0.0	0	0	0	0
5709	95	782	0	0	0	0.0	0.0	0	0	0	0
5722	34323	66	0	0	0	0.0	0.0	0	0	0	0
5756	356	11	0	0	0	0.0	0.0	0	0	0	0
5772	196	20	0	0	0	0.0	0.0	0	0	0	0
5772	23087	31	0	0	0	0.0	0.0	0	0	0	0
592	15520	35	0	0	0	0.0	0.0	0	0	0	0
5958	118	4	0	0	0	0.0	0.0	0	0	0	0
613	36488	45	0	0	0	0.0	0.0	0	0	0	0
618	460	23	0	0	0	0.0	0.0	0	0	0	0
629	350	113	0	0	0	0.0	0.0	0	0	0	0
645	190	59	16	26	0	4.85	4.85	0	0	0	0
6700	310	311	0	0	0	0.0	0.0	0	0	0	0
6745	311	263	0	0	0	0.0	0.0	0	0	0	0
6776	8537	103	0	0	0	0.0	0.0	0	0	0	0
679	26522	1	0	0	0	0.0	0.0	0	0	0	0
6803	460	68	0	0	0	0.0	0.0	0	0	0	0
6805	14539	2	0	0	0	0.0	0.0	0	0	0	0
6921	171	68	0	0	0	0.0	0.0	0	0	0	0
7133	102	360	173	173	2	22.99	15.33	1	1	1	1
7154	343	19	0	0	0	0.0	0.0	0	0	0	0
7154	8761	1	0	0	0	0.0	0.0	0	0	0	0
722	38115	5	0	0	0	0.0	0.0	0	0	0	0
722	8558	203	128	962	12	22.38	20.71	7	9	3	3
726	35691	3	0	0	0	0.0	0.0	0	0	0	0
7303	38115	0	0	0	0	0.0	0.0	0	0	0	0
7303	8558	63	39	39	1	9.62	9.62	1	1	1	1
7453	14502	88	0	0	0	0.0	0.0	0	0	0	0
7453	8444	58	0	0	0	0.0	0.0	0	0	0	0
7468	37862	0	0	0	0	0.0	0.0	0	0	0	0
751	14326	319	0	0	0	0.0	0.0	0	0	0	0
7576	14001	14	0	0	0	0.0	0.0	0	0	0	0
7620	14001	75	0	0	0	0.0	0.0	0	0	0	0
771	145	154	0	0	0	0.0	0.0	0	0	0	0
783	38118	5	0	0	0	0.0	0.0	0	0	0	0
791	14539	29	0	0	0	0.0	0.0	0	0	0	0
7951	609	410	334	334	10	0.0	0.0	1	1	0	0
801	8659	197	0	0	0	0.0	0.0	0	0	0	0
811	14455	887	378	1555	14	90.58	60.36	5	5	2	2
811	38116	17	0	0	0	0.0	0.0	0	0	0	0
831	14255	58	0	0	0	0.0	0.0	0	0	0	0
831	24056	16	0	0	0	0.0	0.0	0	0	0	0
831	35694	131	0	0	0	0.0	0.0	0	0	0	0
831	8692	13	0	0	0	0.0	0.0	0	0	0	0
837	96	9569	7895	51426	156	946.91	779.16	12	14	12	13
8601	26521	4	0	0	0	0.0	0.0	0	0	0	0
8694	145	39	0	0	0	0.0	0.0	0	0	0	0
8716	203	104	0	0	0	0.0	0.0	0	0	0	0
872	14502	66	24	70	1	0.0	0.0	3	3	0	0
872	8444	60	0	0	0	0.0	0.0	0	0	0	0
8854	37862	0	0	0	0	0.0	0.0	0	0	0	0
8973	8608	4	0	0	0	0.0	0.0	0	0	0	0
9146	38118	1	0	0	0	0.0	0.0	0	0	0	0
9326	26517	0	0	0	0	0.0	0.0	0	0	0	0
933	145	30	0	0	0	0.0	0.0	0	0	0	0
9357	148	9	0	0	0	0.0	0.0	0	0	0	0
9357	36008	13	0	0	0	0.0	0.0	0	0	0	0
9422	35691	10	0	0	0	0.0	0.0	0	0	0	0
9444	37866	0	0	0	0	0.0	0.0	0	0	0	0
9444	95	287	0	0	0	0.0	0.0	0	0	0	0
9449	8537	46	0	0	0	0.0	0.0	0	0	0	0
9481	26515	11	0	0	0	0.0	0.0	0	0	0	0
9517	168	146	0	0	0	0.0	0.0	0	0	0	0
9517	212	42	0	0	0	0.0	0.0	0	0	0	0
9517	37865	0	0	0	0	0.0	0.0	0	0	0	0
961	360	150	74	74	2	0.0	0.0	1	1	0	0
961	8445	69	34	69	1	0.0	0.0	2	2	0	0
9646	41588	0	0	0	0	0.0	0.0	0	0	0	0
9656	37861	1	0	0	0	0.0	0.0	0	0	0	0
968	35828	70	0	0	0	0.0	0.0	0	0	0	0
9687	14286	20	0	0	0	0.0	0.0	0	0	0	0
9688	26516	14	0	0	0	0.0	0.0	0	0	0	0
9749	125	213	0	0	0	0.0	0.0	0	0	0	0
9749	8543	43	0	0	0	0.0	0.0	0	0	0	0
977	156	530	0	0	0	0.0	0.0	0	0	0	0
9811	14539	9	0	0	0	0.0	0.0	0	0	0	0
9832	186	11	0	0	0	0.0	0.0	0	0	0	0
984	130	915	127	127	0	5.92	3.95	0	0	0	0
9854	128	25	0	0	0	0.0	0.0	0	0	0	0
9854	26520	0	0	0	0	0.0	0.0	0	0	0	0
9854	8546	7	0	0	0	0.0	0.0	0	0	0	0
9909	145	3	0	0	0	0.0	0.0	0	0	0	0
1	34323	2644	968	6526	46	421.19	373.26	10	12	10	11
10015	26531	24	0	0	0	0.0	0.0	0	0	0	0
10015	8719	71	0	0	0	0.0	0.0	0	0	0	0
10070	35828	20	0	0	0	0.0	0.0	0	0	0	0
10120	38117	0	0	0	0	0.0	0.0	0	0	0	0
10120	8442	25	0	0	0	0.0	0.0	0	0	0	0
10171	460	125	120	120	2	0.0	0.0	1	1	0	0
102	14363	241	142	269	3	21.97	18.85	2	2	2	2
10260	128	29	0	0	0	0.0	0.0	0	0	0	0
10260	26520	4	0	0	0	0.0	0.0	0	0	0	0
10260	8546	5	0	0	0	0.0	0.0	0	0	0	0
10285	35136	34	0	0	0	0.0	0.0	0	0	0	0
10285	37864	0	0	0	0	0.0	0.0	0	0	0	0
10291	36011	21	0	0	0	0.0	0.0	0	0	0	0
10394	26522	1	0	0	0	0.0	0.0	0	0	0	0
10417	14286	33	0	0	0	0.0	0.0	0	0	0	0
10434	26518	13	0	0	0	0.0	0.0	0	0	0	0
10467	26521	1	0	0	0	0.0	0.0	0	0	0	0
10506	350	25	0	0	0	0.0	0.0	0	0	0	0
10513	14379	32	0	0	0	0.0	0.0	0	0	0	0
10536	168	247	0	0	0	0.0	0.0	0	0	0	0
10536	212	126	82	82	2	25.76	25.76	0	1	0	0
10536	37865	0	0	0	0	0.0	0.0	0	0	0	0
10539	14001	28	0	0	0	0.0	0.0	0	0	0	0
10552	96	233	162	162	1	0.0	0.0	1	1	0	0
10564	14526	25	0	0	0	0.0	0.0	0	0	0	0
1096	8493	85	0	0	0	0.0	0.0	0	0	0	0
11077	310	17	0	0	0	0.0	0.0	0	0	0	0
11226	14539	3	0	0	0	0.0	0.0	0	0	0	0
135	96	4969	3900	14009	78	246.5	173.36	4	4	3	3
13950	309	14	0	0	0	0.0	0.0	0	0	0	0
13951	14000	325	0	0	0	0.0	0.0	0	0	0	0
13951	8717	15	0	0	0	0.0	0.0	0	0	0	0
147	14526	240	48	48	0	8.26	7.87	0	0	0	0
16	26517	2	0	0	0	0.0	0.0	0	0	0	0
172	26516	181	0	0	0	0.0	0.0	0	0	0	0
18	14419	3194	419	1976	7	156.15	133.27	2	5	2	4
18	771	184	0	0	0	0.0	0.0	0	0	0	0
2032	8645	48	0	0	0	0.0	0.0	0	0	0	0
2038	26515	12	0	0	0	0.0	0.0	0	0	0	0
2039	37981	6	0	0	0	0.0	0.0	0	0	0	0
2040	309	27	0	0	0	0.0	0.0	0	0	0	0
2041	14000	271	129	129	3	22.41	14.94	0	1	0	0
2041	8717	17	0	0	0	0.0	0.0	0	0	0	0
2042	460	42	0	0	0	0.0	0.0	0	0	0	0
2044	14539	13	0	0	0	0.0	0.0	0	0	0	0
2048	356	10	0	0	0	0.0	0.0	0	0	0	0
2052	360	248	0	0	0	0.0	0.0	0	0	0	0
2052	8445	154	0	0	0	0.0	0.0	0	0	0	0
2053	350	114	0	0	0	0.0	0.0	0	0	0	0
2054	26517	4	0	0	0	0.0	0.0	0	0	0	0
2192	26523	99	0	0	0	0.0	0.0	0	0	0	0
2247	148	31	0	0	0	0.0	0.0	0	0	0	0
2247	36008	59	0	0	0	0.0	0.0	0	0	0	0
2248	14001	35	0	0	0	0.0	0.0	0	0	0	0
228	26523	271	138	261	4	0.0	0.0	2	2	0	0
2296	15520	15	0	0	0	0.0	0.0	0	0	0	0
2299	8659	162	0	0	0	0.0	0.0	0	0	0	0
2303	8608	8	0	0	0	0.0	0.0	0	0	0	0
2328	111	91	0	0	0	0.0	0.0	0	0	0	0
2337	26531	41	0	0	0	0.0	0.0	0	0	0	0
2337	8719	97	0	0	0	0.0	0.0	0	0	0	0
2342	133	54	0	0	0	0.0	0.0	0	0	0	0
2344	113	4	0	0	0	0.0	0.0	0	0	0	0
2344	35984	15	0	0	0	0.0	0.0	0	0	0	0
2346	14363	10	0	0	0	0.0	0.0	0	0	0	0
2350	710	31	0	0	0	0.0	0.0	0	0	0	0
2350	97	66	0	0	0	0.0	0.0	0	0	0	0
2354	26523	82	0	0	0	0.0	0.0	0	0	0	0
2360	34806	9	0	0	0	0.0	0.0	0	0	0	0
2371	26515	12	0	0	0	0.0	0.0	0	0	0	0
2372	37981	8	0	0	0	0.0	0.0	0	0	0	0
2373	14255	29	0	0	0	0.0	0.0	0	0	0	0
2373	24056	11	0	0	0	0.0	0.0	0	0	0	0
2373	35694	42	0	0	0	0.0	0.0	0	0	0	0
2373	8692	17	0	0	0	0.0	0.0	0	0	0	0
2381	356	18	0	0	0	0.0	0.0	0	0	0	0
2390	310	55	0	0	0	0.0	0.0	0	0	0	0
2392	35828	38	0	0	0	0.0	0.0	0	0	0	0
2398	38117	4	0	0	0	0.0	0.0	0	0	0	0
2398	8442	44	0	0	0	0.0	0.0	0	0	0	0
241	207	721	292	357	1	27.28	21.04	1	1	1	1
293	14001	26	0	0	0	0.0	0.0	0	0	0	0
297	22431	48	0	0	0	0.0	0.0	0	0	0	0
297	8516	385	344	2031	4	31.79	23.04	6	6	5	5
3184	14326	146	70	70	2	0.0	0.0	1	1	0	0
3209	35136	28	0	0	0	0.0	0.0	0	0	0	0
3209	37864	0	0	0	0	0.0	0.0	0	0	0	0
3237	14363	9	0	0	0	0.0	0.0	0	0	0	0
3251	34806	29	0	0	0	0.0	0.0	0	0	0	0
3350	14286	59	42	80	2	9.26	7.34	2	2	1	1
3359	710	36	0	0	0	0.0	0.0	0	0	0	0
3359	97	73	0	0	0	0.0	0.0	0	0	0	0
3434	356	18	0	0	0	0.0	0.0	0	0	0	0
3445	35828	31	0	0	0	0.0	0.0	0	0	0	0
3453	37863	2	0	0	0	0.0	0.0	0	0	0	0
3453	8746	13	0	0	0	0.0	0.0	0	0	0	0
3489	35721	15	0	0	0	0.0	0.0	0	0	0	0
357	8645	20	0	0	0	0.0	0.0	0	0	0	0
362	36488	82	0	0	0	0.0	0.0	0	0	0	0
367	460	24	0	0	0	0.0	0.0	0	0	0	0
369	14539	3	0	0	0	0.0	0.0	0	0	0	0
37	130	3997	3440	16398	31	167.42	144.13	5	5	5	5
385	14379	98	0	0	0	0.0	0.0	0	0	0	0
394	190	109	79	450	2	16.01	10.53	6	6	1	1
4	710	1421	534	1602	5	120.1	101.37	1	3	1	3
4	97	1479	110	110	1	10.63	9.03	0	0	0	0
400	8493	13	0	0	0	0.0	0.0	0	0	0	0
403	207	100	0	0	0	0.0	0.0	0	0	0	0
407	26515	4	0	0	0	0.0	0.0	0	0	0	0
408	37981	2	0	0	0	0.0	0.0	0	0	0	0
409	14255	0	0	0	0	0.0	0.0	0	0	0	0
409	24056	3	0	0	0	0.0	0.0	0	0	0	0
409	35694	4	0	0	0	0.0	0.0	0	0	0	0
409	8692	5	0	0	0	0.0	0.0	0	0	0	0
413	14539	150	0	0	0	0.0	0.0	0	0	0	0
428	35828	8	0	0	0	0.0	0.0	0	0	0	0
455	14001	12	0	0	0	0.0	0.0	0	0	0	0
463	102	429	257	1030	14	7.72	5.15	5	5	0	0
468	26518	3	0	0	0	0.0	0.0	0	0	0	0
471	38115	7	0	0	0	0.0	0.0	0	0	0	0
471	8558	355	193	1304	20	11.63	9.98	8	8	2	2
497	37866	2	0	0	0	0.0	0.0	0	0	0	0
497	95	868	479	1035	12	74.62	48.9	2	2	2	2
500	128	16	0	0	0	0.0	0.0	0	0	0	0
500	26520	1	0	0	0	0.0	0.0	0	0	0	0
500	8546	8	0	0	0	0.0	0.0	0	0	0	0
518	8493	125	0	0	0	0.0	0.0	0	0	0	0
531	36011	39	0	0	0	0.0	0.0	0	0	0	0
5334	111	70	0	0	0	0.0	0.0	0	0	0	0
541	37866	13	0	0	0	0.0	0.0	0	0	0	0
541	95	2680	2063	11987	89	176.48	114.62	9	10	3	3
556	190	188	104	104	0	0.0	0.0	1	1	0	0
5633	34323	14	0	0	0	0.0	0.0	0	0	0	0
5653	207	56	0	0	0	0.0	0.0	0	0	0	0
5669	23065	49	0	0	0	0.0	0.0	0	0	0	0
5709	96	623	484	793	7	6.29	4.19	2	2	1	1
5722	35828	27	0	0	0	0.0	0.0	0	0	0	0
5845	196	36	0	0	0	0.0	0.0	0	0	0	0
5845	23087	63	0	0	0	0.0	0.0	0	0	0	0
592	36014	54	0	0	0	0.0	0.0	0	0	0	0
5928	35721	11	0	0	0	0.0	0.0	0	0	0	0
5936	36488	2	0	0	0	0.0	0.0	0	0	0	0
5958	8537	8	0	0	0	0.0	0.0	0	0	0	0
5959	14379	2	0	0	0	0.0	0.0	0	0	0	0
606	130	1553	1208	1236	1	11.01	9.29	1	1	1	1
618	128	6	0	0	0	0.0	0.0	0	0	0	0
618	26520	1	0	0	0	0.0	0.0	0	0	0	0
618	8546	4	0	0	0	0.0	0.0	0	0	0	0
623	8658	36	0	0	0	0.0	0.0	0	0	0	0
637	35691	45	0	0	0	0.0	0.0	0	0	0	0
656	199	4	0	0	0	0.0	0.0	0	0	0	0
669	113	73	0	0	0	0.0	0.0	0	0	0	0
669	35984	127	0	0	0	0.0	0.0	0	0	0	0
6700	311	122	0	0	0	0.0	0.0	0	0	0	0
6729	310	87	0	0	0	0.0	0.0	0	0	0	0
6788	171	19	0	0	0	0.0	0.0	0	0	0	0
679	26523	115	0	0	0	0.0	0.0	0	0	0	0
6803	128	26	0	0	0	0.0	0.0	0	0	0	0
6803	26520	1	0	0	0	0.0	0.0	0	0	0	0
6803	8546	6	0	0	0	0.0	0.0	0	0	0	0
686	8523	338	238	238	3	0.0	0.0	1	1	0	0
6921	8752	9	0	0	0	0.0	0.0	0	0	0	0
696	26515	5	0	0	0	0.0	0.0	0	0	0	0
697	37981	1	0	0	0	0.0	0.0	0	0	0	0
698	14255	10	0	0	0	0.0	0.0	0	0	0	0
698	24056	2	0	0	0	0.0	0.0	0	0	0	0
698	35694	15	0	0	0	0.0	0.0	0	0	0	0
698	8692	4	0	0	0	0.0	0.0	0	0	0	0
699	41588	0	0	0	0	0.0	0.0	0	0	0	0
700	199	65	27	27	0	0.0	0.0	1	1	0	0
722	14455	832	248	386	2	32.5	15.52	1	1	0	1
722	38116	10	0	0	0	0.0	0.0	0	0	0	0
7289	23065	35	0	0	0	0.0	0.0	0	0	0	0
7303	14455	313	0	0	0	0.0	0.0	0	0	0	0
7303	38116	2	0	0	0	0.0	0.0	0	0	0	0
740	26515	97	0	0	0	0.0	0.0	0	0	0	0
7453	360	151	0	0	0	0.0	0.0	0	0	0	0
7453	8445	87	0	0	0	0.0	0.0	0	0	0	0
7468	37863	5	0	0	0	0.0	0.0	0	0	0	0
7468	8746	15	0	0	0	0.0	0.0	0	0	0	0
7576	26531	10	0	0	0	0.0	0.0	0	0	0	0
7576	8719	16	0	0	0	0.0	0.0	0	0	0	0
7620	26531	46	0	0	0	0.0	0.0	0	0	0	0
7620	8719	108	0	0	0	0.0	0.0	0	0	0	0
783	14502	245	90	119	0	13.0	8.67	1	1	1	1
783	8444	76	0	0	0	0.0	0.0	0	0	0	0
811	38117	22	0	0	0	0.0	0.0	0	0	0	0
811	8442	85	0	0	0	0.0	0.0	0	0	0	0
831	8855	16	0	0	0	0.0	0.0	0	0	0	0
834	34323	6	0	0	0	0.0	0.0	0	0	0	0
837	710	677	199	232	3	23.92	19.0	1	1	1	1
837	97	636	159	159	8	32.76	32.76	0	0	0	0
8398	35691	2	0	0	0	0.0	0.0	0	0	0	0
858	26515	21	0	0	0	0.0	0.0	0	0	0	0
8601	26522	0	0	0	0	0.0	0.0	0	0	0	0
872	360	134	87	168	1	0.0	0.0	2	2	0	0
872	8445	66	0	0	0	0.0	0.0	0	0	0	0
8854	37863	12	0	0	0	0.0	0.0	0	0	0	0
8854	8746	27	0	0	0	0.0	0.0	0	0	0	0
8973	8609	28	0	0	0	0.0	0.0	0	0	0	0
914	23065	64	0	0	0	0.0	0.0	0	0	0	0
9146	14502	7	0	0	0	0.0	0.0	0	0	0	0
9146	8444	13	0	0	0	0.0	0.0	0	0	0	0
93	14326	1366	658	658	2	32.77	23.04	1	1	1	1
9326	26518	8	0	0	0	0.0	0.0	0	0	0	0
9363	133	42	0	0	0	0.0	0.0	0	0	0	0
9409	196	29	0	0	0	0.0	0.0	0	0	0	0
9409	23087	76	0	0	0	0.0	0.0	0	0	0	0
9444	96	228	157	337	12	45.73	29.81	2	3	2	2
946	14286	18	0	0	0	0.0	0.0	0	0	0	0
9481	26516	16	0	0	0	0.0	0.0	0	0	0	0
9499	34806	4	0	0	0	0.0	0.0	0	0	0	0
9517	37866	0	0	0	0	0.0	0.0	0	0	0	0
9517	95	244	0	0	0	0.0	0.0	0	0	0	0
952	118	178	0	0	0	0.0	0.0	0	0	0	0
9529	14363	6	0	0	0	0.0	0.0	0	0	0	0
9530	34323	24	0	0	0	0.0	0.0	0	0	0	0
961	8608	24	0	0	0	0.0	0.0	0	0	0	0
9656	37862	0	0	0	0	0.0	0.0	0	0	0	0
967	35721	0	0	0	0	0.0	0.0	0	0	0	0
9687	350	19	0	0	0	0.0	0.0	0	0	0	0
9688	26517	1	0	0	0	0.0	0.0	0	0	0	0
9704	125	217	0	0	0	0.0	0.0	0	0	0	0
9704	8543	28	0	0	0	0.0	0.0	0	0	0	0
9706	8523	13	0	0	0	0.0	0.0	0	0	0	0
9717	37981	6	0	0	0	0.0	0.0	0	0	0	0
979	14000	212	0	0	0	0.0	0.0	0	0	0	0
979	8717	11	0	0	0	0.0	0.0	0	0	0	0
9837	14000	262	0	0	0	0.0	0.0	0	0	0	0
9837	8717	10	0	0	0	0.0	0.0	0	0	0	0
9854	26521	1	0	0	0	0.0	0.0	0	0	0	0
9871	26513	12	0	0	0	0.0	0.0	0	0	0	0
993	203	566	213	213	2	14.0	9.06	0	0	0	0
9976	133	28	0	0	0	0.0	0.0	0	0	0	0
9993	125	152	0	0	0	0.0	0.0	0	0	0	0
9993	8543	26	0	0	0	0.0	0.0	0	0	0	0
1	35828	5143	635	2679	16	249.47	196.13	9	9	9	9
10015	38115	0	0	0	0	0.0	0.0	0	0	0	0
10015	8558	49	0	0	0	0.0	0.0	0	0	0	0
1005	14354	82	0	0	0	0.0	0.0	0	0	0	0
10088	356	21	0	0	0	0.0	0.0	0	0	0	0
10097	310	94	0	0	0	0.0	0.0	0	0	0	0
10106	26513	14	0	0	0	0.0	0.0	0	0	0	0
10120	38118	0	0	0	0	0.0	0.0	0	0	0	0
10134	23065	45	0	0	0	0.0	0.0	0	0	0	0
10171	128	70	0	0	0	0.0	0.0	0	0	0	0
10171	26520	0	0	0	0	0.0	0.0	0	0	0	0
10171	8546	8	0	0	0	0.0	0.0	0	0	0	0
10198	309	18	0	0	0	0.0	0.0	0	0	0	0
102	14526	503	186	186	1	0.0	0.0	1	1	0	0
10229	34806	9	0	0	0	0.0	0.0	0	0	0	0
10260	26521	6	0	0	0	0.0	0.0	0	0	0	0
10266	196	50	0	0	0	0.0	0.0	0	0	0	0
10266	23087	59	0	0	0	0.0	0.0	0	0	0	0
10285	168	437	351	506	3	16.71	14.6	1	1	1	1
10285	212	48	0	0	0	0.0	0.0	0	0	0	0
10285	37865	0	0	0	0	0.0	0.0	0	0	0	0
1029	133	59	0	0	0	0.0	0.0	0	0	0	0
10291	152	18	0	0	0	0.0	0.0	0	0	0	0
10291	314	6	0	0	0	0.0	0.0	0	0	0	0
10291	36012	3	0	0	0	0.0	0.0	0	0	0	0
10362	171	20	0	0	0	0.0	0.0	0	0	0	0
10394	26523	22	0	0	0	0.0	0.0	0	0	0	0
10417	350	39	0	0	0	0.0	0.0	0	0	0	0
10461	234	161	0	0	0	0.0	0.0	0	0	0	0
10467	26522	0	0	0	0	0.0	0.0	0	0	0	0
10524	171	21	0	0	0	0.0	0.0	0	0	0	0
10536	37866	0	0	0	0	0.0	0.0	0	0	0	0
10536	95	551	0	0	0	0.0	0.0	0	0	0	0
10539	26531	13	0	0	0	0.0	0.0	0	0	0	0
10539	8719	44	0	0	0	0.0	0.0	0	0	0	0
10552	710	21	0	0	0	0.0	0.0	0	0	0	0
10552	97	20	0	0	0	0.0	0.0	0	0	0	0
11077	311	9	0	0	0	0.0	0.0	0	0	0	0
122	14326	5176	1407	3643	8	116.47	96.62	2	3	2	3
135	710	344	10	10	1	5.11	5.11	0	0	0	0
135	97	390	55	69	2	12.76	12.76	0	0	0	0
13950	148	12	0	0	0	0.0	0.0	0	0	0	0
13950	36008	9	0	0	0	0.0	0.0	0	0	0	0
13951	14001	32	0	0	0	0.0	0.0	0	0	0	0
158	14255	698	198	198	1	11.1	7.54	1	1	1	1
158	24056	169	0	0	0	0.0	0.0	0	0	0	0
158	35694	1024	122	122	0	11.19	9.5	0	0	0	0
158	8692	159	4	4	0	0.27	0.22	0	0	0	0
16	26518	13	0	0	0	0.0	0.0	0	0	0	0
172	26517	15	0	0	0	0.0	0.0	0	0	0	0
1734	310	149	87	441	7	9.17	9.17	8	8	1	1
202	14255	311	0	0	0	0.0	0.0	0	0	0	0
202	24056	95	0	0	0	0.0	0.0	0	0	0	0
202	35694	563	451	1199	6	127.11	99.71	3	3	3	3
202	8692	144	86	122	2	8.42	4.75	1	1	1	1
2032	35981	31	0	0	0	0.0	0.0	0	0	0	0
2037	14286	86	42	42	0	10.21	6.81	1	1	1	1
2038	26516	33	0	0	0	0.0	0.0	0	0	0	0
2039	609	266	189	331	5	43.86	29.24	2	2	2	2
2040	148	14	0	0	0	0.0	0.0	0	0	0	0
2040	36008	146	0	0	0	0.0	0.0	0	0	0	0
2041	14001	41	0	0	0	0.0	0.0	0	0	0	0
