sloc1	scate2	platform	common_pos
2040	186	m	1
2043	111	pc	2
2043	156	m	1
2044	14379	pc	1
2046	14286	m	1
2047	26516	m	1
2047	360	pc	7
2047	611	m	3
2048	23087	pc	1
2050	130	m	1
2053	234	app	4
2054	8537	pc	1
2055	96	app	7
2192	125	pc	1
2192	8543	pc	1
2192	96	m	5
222	35694	m	1
222	8537	app	1
228	125	pc	7
228	186	app	3
228	8543	pc	5
228	96	m	11
2303	111	m	1
2303	8558	pc	1
2307	360	m	3
2315	125	app	1
2319	196	m	1
2323	207	app	2
2329	95	pc	1
2337	14455	pc	2
2342	23087	app	1
2346	310	app	1
2354	125	pc	3
2354	186	app	3
2354	8543	pc	1
2354	96	m	10
2364	130	app	1
2372	168	app	6
2372	212	app	2
2373	14419	pc	1
2378	15520	m	2
2380	360	pc	1
2380	611	m	1
2381	23087	pc	1
2381	350	pc	1
2389	36488	app	1
2392	196	pc	1
2393	186	pc	1
2394	35981	pc	1
241	35828	m	5
2501	8855	pc	1
265	26516	m	4
265	8558	app	3
296	102	pc	1
297	14000	m	4
3	14379	app	2
3	41588	m	1
304	14326	m	9
304	8608	app	4
3157	203	m	1
3184	111	app	3
3184	35694	m	1
319	35136	app	1
3209	35694	app	1
3237	310	app	1
3266	14326	m	1
3328	14000	app	5
3350	128	pc	1
3350	8546	pc	2
342	460	m	13
3434	23087	pc	1
3445	196	pc	1
3445	609	m	2
3479	26523	app	1
355	26523	app	1
362	8523	app	5
375	130	m	2
375	203	pc	7
375	41588	app	1
394	102	m	1
394	26523	pc	1
397	8608	m	1
403	35828	m	5
408	168	app	1
408	212	app	4
414	314	app	1
424	14379	pc	1
424	96	app	8
428	196	pc	2
428	609	m	14
450	34807	app	1
450	35691	m	1
450	611	app	1
455	36488	m	3
463	8855	app	1
463	96	pc	7
483	8493	app	4
5	8735	pc	13
505	133	app	2
518	14419	m	3
523	34806	app	1
531	190	m	5
536	35694	app	1
536	95	pc	2
537	130	m	1
537	203	pc	6
556	102	m	1
556	26523	pc	1
5632	35721	pc	1
5695	14326	app	1
5722	609	m	6
5733	130	pc	2
5772	125	app	1
592	310	pc	2
5936	8523	app	1
5942	8609	m	1
623	234	pc	1
623	26516	app	1
637	14526	pc	6
637	8735	app	4
645	8493	app	2
656	460	app	1
669	152	m	1
669	314	m	1
6718	14286	m	1
6752	14286	app	1
6760	22431	app	1
6760	8692	pc	1
6770	15520	m	1
6776	203	m	1
679	125	pc	2
679	186	app	1
679	8543	pc	1
679	96	m	5
693	309	pc	1
6964	37981	m	1
6964	8523	m	2
697	168	app	1
697	212	app	2
700	460	app	7
710	360	app	1
710	8445	app	1
7133	37863	app	1
7133	710	pc	1
7133	97	pc	1
722	196	app	1
722	23087	app	1
725	8523	pc	1
726	156	app	1
726	8558	m	1
7289	102	app	1
7303	196	app	1
7303	38118	pc	1
7576	14455	pc	3
7620	14455	pc	8
771	798	m	1
772	130	pc	1
783	199	app	1
79	207	app	5
7921	14000	pc	1
7951	96	app	3
821	125	m	7
821	8543	m	3
831	203	app	4
831	22431	pc	1
831	8516	pc	5
845	190	app	6
8481	8735	pc	1
8582	125	m	1
8601	95	m	2
8694	36008	pc	1
882	128	m	1
882	8546	m	1
901	460	pc	2
9123	8558	app	1
9146	199	app	1
927	156	pc	1
93	111	app	4
93	26516	pc	3
9422	156	app	1
9422	35694	pc	1
9422	8558	m	1
944	8493	m	3
9449	203	m	1
946	128	pc	1
9481	207	m	1
961	111	m	1
961	34323	app	1
961	8558	pc	1
967	14455	app	2
9687	234	app	1
9688	22431	m	1
9688	8537	pc	2
9704	8493	pc	2
9706	712	pc	1
9709	130	app	2
9717	168	app	5
9717	212	app	1
977	196	m	1
977	23087	m	1
977	36011	pc	1
984	199	pc	6
9854	168	m	1
9854	212	m	1
9871	14526	m	1
9902	128	m	1
9909	36008	pc	1
993	15520	pc	4
9993	8493	pc	2
1	14354	app	2
10134	35694	m	2
1016	41588	m	1
1016	609	pc	4
10175	14502	m	5
102	34807	pc	3
102	36488	app	2
102	611	pc	18
10266	14455	app	1
10266	8608	pc	1
10285	8523	app	7
1029	8735	pc	1
10291	207	app	1
10454	15520	pc	1
10454	190	m	1
10467	133	pc	1
10467	14455	pc	1
10492	207	pc	1
10524	35691	m	1
10552	15520	m	1
1057	14286	m	7
1078	35721	m	1
1086	36488	m	1
11077	14526	app	1
11296	14000	app	4
122	26531	app	5
12291	14286	m	1
135	8493	pc	5
14357	130	m	1
14357	203	pc	2
172	118	m	1
172	8609	pc	1
18	34806	app	6
18	8761	pc	1
2	798	m	1
2015	36008	pc	1
2038	14455	app	5
2038	8608	pc	2
2039	26523	app	2
2040	96	pc	2
2041	14526	pc	2
2043	111	m	2
2044	14379	m	1
2045	34806	app	1
2046	710	app	1
2047	360	m	8
2048	23087	m	1
2054	8537	m	1
2055	125	app	7
2055	8543	app	6
2192	125	m	1
2192	8543	m	1
2247	97	pc	1
2248	310	app	2
228	125	m	6
228	8543	m	6
2302	8523	pc	5
2303	156	app	3
2303	35694	pc	4
2303	8558	m	2
2307	611	app	2
2319	609	app	3
2325	8516	app	2
2329	95	m	1
2337	14455	m	2
2337	311	app	1
2342	156	pc	4
2342	36011	app	1
2344	14502	pc	2
2346	611	pc	1
2354	125	m	3
2354	8543	m	1
2363	95	app	5
2364	14363	app	1
2364	203	app	2
2371	133	app	1
2371	14455	app	3
2372	26523	app	1
2372	8659	app	1
2373	14419	m	1
2378	14000	pc	7
2378	190	app	1
2380	360	m	1
2381	23087	m	1
2381	350	m	1
2392	196	m	1
2393	186	m	1
2394	35981	m	1
2422	14000	pc	1
2422	190	app	7
276	35694	app	2
276	8692	app	1
276	95	pc	7
293	310	app	1
296	102	m	1
296	26523	pc	1
3	130	pc	11
3157	130	app	2
3163	460	pc	1
3177	35691	app	1
3184	8558	app	1
3237	26516	pc	1
3237	611	pc	1
330	23065	app	1
330	35984	pc	1
3350	128	m	1
3350	8546	m	2
3434	23087	m	1
3445	196	m	1
362	14286	app	2
37	15520	pc	1
375	203	m	9
385	8493	app	2
394	26523	m	1
394	309	app	1
407	8608	pc	1
409	26518	pc	1
424	125	app	5
424	14379	m	1
424	8543	app	5
428	196	m	2
450	360	app	2
455	310	app	1
463	125	pc	6
463	186	app	1
463	8543	pc	2
463	96	m	8
471	207	pc	5
483	36008	app	1
5	8735	m	16
502	26523	pc	1
523	14502	app	1
536	95	m	2
537	203	m	5
556	26523	m	1
556	309	app	1
5709	8493	pc	2
5722	41588	app	1
5733	130	m	2
5733	14363	pc	1
5733	203	pc	1
5845	15520	pc	5
592	310	m	2
592	36488	pc	1
5958	14000	app	1
5959	8493	app	1
606	15520	pc	1
623	234	m	1
637	14526	m	5
645	36008	app	1
656	310	pc	1
6729	8523	app	1
6760	8537	app	1
6760	8692	m	1
6770	14000	pc	4
6770	190	app	2
6776	130	app	2
6788	128	app	1
6788	35828	pc	1
6788	8546	app	6
679	125	m	3
686	128	pc	1
686	8546	pc	3
696	8608	pc	1
6964	14354	app	1
700	310	pc	1
710	35691	app	2
7133	14286	pc	5
7133	710	m	1
7133	97	m	1
725	8523	m	1
726	111	app	1
740	133	app	2
740	8608	pc	1
7453	8735	app	3
751	14455	app	3
7576	14455	m	3
7620	14455	m	10
7620	311	app	1
771	35694	app	5
771	95	pc	4
772	130	m	1
772	203	pc	4
791	26523	pc	3
7921	14000	m	1
7921	15520	app	1
7951	125	app	5
7951	8543	app	1
801	309	pc	1
811	152	app	6
821	14379	pc	1
821	96	app	5
831	22431	m	1
831	8516	m	6
836	130	pc	1
837	343	app	1
8481	8735	m	1
858	133	app	1
858	8608	pc	1
8582	96	app	2
8694	36008	m	1
8694	95	pc	8
872	14526	pc	5
891	460	app	7
901	460	m	2
914	26523	app	1
927	111	pc	1
927	156	m	1
93	26516	m	3
93	29389	pc	1
93	8558	app	4
933	35694	app	1
933	95	pc	1
9363	156	pc	1
9389	8537	app	1
9409	15520	pc	1
9422	35694	m	1
9444	8493	pc	1
9449	130	app	1
946	128	m	1
9472	8537	pc	1
952	14455	pc	3
9529	611	pc	1
961	156	app	5
961	8558	m	2
9617	460	pc	1
9656	14326	app	1
9688	38118	app	1
9688	8537	m	2
9704	8493	m	2
9706	128	pc	1
9706	8546	pc	2
9709	203	app	1
9717	8659	app	1
977	36011	m	1
977	609	app	6
984	199	m	6
984	36014	pc	1
9909	36008	m	1
993	15520	m	2
9993	8493	m	3
1	37981	app	4
1005	23087	pc	1
10070	35694	app	1
10088	14526	app	1
10115	168	app	1
10115	212	app	2
10120	14379	pc	1
10159	118	pc	1
1016	196	pc	1
1016	609	m	4
10171	14526	pc	1
10198	35984	pc	1
102	34807	m	3
102	360	pc	8
102	611	m	29
102	8445	pc	9
10260	310	app	1
10266	8608	m	1
1029	8735	m	1
1039	128	pc	1
1039	8546	pc	6
10434	41588	pc	1
10448	234	pc	1
10467	133	m	1
10467	14455	m	1
10492	207	m	2
10513	14000	app	3
10536	350	app	1
10539	37863	app	1
10539	710	pc	1
10539	97	pc	1
10552	14000	pc	3
10552	190	app	1
10564	460	pc	6
1057	97	app	3
1096	97	pc	1
122	14526	app	5
12291	710	app	1
12291	97	app	1
135	36008	pc	1
135	8493	m	6
13951	96	pc	5
14357	203	m	2
147	133	app	7
147	8608	pc	5
158	14455	app	6
16	14255	pc	1
16	24056	pc	1
16	35694	pc	2
172	207	app	5
172	8609	m	1
1734	199	pc	1
18	14502	app	6
18	8761	m	1
188	23065	app	6
188	35984	pc	1
2	14255	app	1
2	24056	app	4
2	35694	app	6
2	8692	app	1
2	95	pc	4
2015	36008	m	1
2015	37861	app	1
2015	8692	app	1
2015	95	pc	6
202	14455	app	5
2032	310	app	5
2038	8608	m	2
2039	36012	pc	1
2040	125	pc	1
2040	96	m	2
2041	14526	m	3
2042	8523	pc	2
2043	156	app	1
2043	35694	pc	2
2046	14286	app	1
2047	26516	app	1
2047	611	app	2
2050	130	app	1
2053	23065	pc	5
2054	22431	app	1
2054	8692	pc	1
2192	96	app	5
222	35694	app	1
222	95	pc	4
2247	14286	pc	1
2247	97	m	1
2248	611	pc	6
228	14379	pc	2
228	96	app	9
2299	14379	pc	2
2302	8523	m	5
2303	111	app	1
2303	35694	m	4
2307	360	app	2
2319	196	app	1
2325	8493	pc	3
2328	207	pc	1
2342	111	pc	1
2342	156	m	4
2344	14502	m	2
2346	360	pc	2
2346	611	m	1
2347	23087	pc	1
2354	96	app	7
2363	190	pc	1
2378	14000	m	11
2378	15520	app	2
2380	611	app	1
2389	35691	pc	2
2393	96	pc	3
241	14455	pc	5
241	35828	app	4
2422	14000	m	2
265	234	pc	10
265	26516	app	4
276	95	m	8
293	611	pc	1
296	26523	m	1
297	14000	app	3
3	130	m	20
3	203	pc	9
3	41588	app	1
304	14326	app	4
3157	203	app	1
3157	8516	pc	1
3163	460	m	1
3184	35694	app	1
3209	234	m	1
3237	26516	m	1
3237	360	pc	1
3237	611	m	1
3266	14326	app	1
330	35984	m	1
342	460	app	11
3445	609	app	2
362	8735	pc	1
367	8523	pc	2
37	15520	m	1
375	130	app	2
375	38118	pc	1
394	102	app	1
397	8608	app	1
403	14455	pc	4
403	35828	app	5
428	609	app	6
450	35691	app	1
455	611	pc	1
463	125	m	6
463	8543	m	3
468	8855	pc	1
471	118	pc	1
471	207	m	6
497	309	pc	2
5	26531	pc	10
502	26523	m	1
505	14326	pc	2
518	14419	app	2
518	710	pc	1
518	97	pc	2
531	190	app	4
5334	207	pc	1
537	130	app	1
541	309	pc	5
556	102	app	1
5669	152	pc	1
5709	8493	m	3
5722	609	app	5
5733	14363	m	1
5733	203	m	1
5845	15520	m	2
592	36488	m	1
5942	8609	app	1
606	15520	m	1
613	156	pc	4
629	609	pc	7
656	310	m	1
669	152	app	1
669	314	app	1
6718	14286	app	1
6760	36008	pc	1
6770	14000	m	5
6770	15520	app	1
6776	203	app	1
6788	311	pc	1
6788	35828	m	1
679	96	app	5
686	128	m	1
686	8546	m	3
693	26523	pc	1
6964	37981	app	1
6964	8523	app	2
700	310	m	1
700	36488	pc	1
7133	14286	m	5
722	8537	pc	1
726	8558	app	2
728	186	pc	1
7289	314	pc	1
7303	8537	pc	1
740	8608	m	1
771	798	app	1
771	95	m	4
772	203	m	5
79	35721	pc	8
791	26523	m	3
801	102	pc	1
801	309	m	1
821	125	app	5
821	14379	m	1
821	8543	app	4
836	130	m	1
836	203	pc	2
845	35984	pc	1
858	8608	m	1
8582	125	app	1
8601	95	app	2
8694	95	m	8
872	14526	m	5
882	128	app	1
882	8546	app	1
891	310	pc	1
9123	234	pc	1
9146	14326	pc	1
927	111	m	1
927	8558	pc	1
93	29389	m	1
933	95	m	1
9357	460	pc	1
9363	156	m	1
9422	8558	app	1
944	8493	app	2
9444	8493	m	1
9449	203	app	1
9472	8537	m	1
9481	207	app	1
9517	309	pc	1
952	14455	m	3
9529	360	pc	1
961	111	app	1
9617	460	m	1
9688	22431	app	1
9688	8692	pc	1
9706	128	m	1
9706	8546	m	2
9736	234	pc	1
977	196	app	1
977	23087	app	1
979	34806	pc	1
9799	712	pc	1
984	36014	m	1
9854	168	app	1
9854	212	app	1
9871	14526	app	1
9902	128	app	1
993	14000	pc	6
10015	460	pc	1
1005	23087	m	1
1005	36011	pc	1
10070	234	pc	1
10120	14379	m	1
10134	35694	app	1
10159	118	m	1
1016	196	m	1
1016	41588	app	1
10171	14526	m	2
10198	35984	m	1
102	35691	pc	6
102	360	m	24
102	8445	m	8
10229	102	pc	1
10304	199	pc	2
1039	128	m	1
1039	8546	m	6
10417	14326	pc	1
10434	609	pc	1
10448	234	m	1
10454	14000	pc	3
10454	190	app	1
10524	35691	app	1
10524	37863	pc	1
10536	156	pc	1
10539	710	m	1
10552	14000	m	5
10564	460	m	6
1057	14286	app	6
1078	35721	app	1
1086	34807	pc	1
1096	14286	pc	1
1096	97	m	1
12291	14286	app	1
135	36008	m	1
13951	8543	pc	1
13951	96	m	5
14357	130	app	1
147	8608	m	5
16	35694	m	3
16	8537	app	1
172	118	app	1
1734	199	m	1
188	35984	m	1
188	8442	pc	5
2	798	app	1
2	95	m	3
2015	95	m	6
2032	611	pc	1
2039	36012	m	1
2040	125	m	1
2042	8523	m	2
2043	111	app	2
2043	35694	m	2
2044	14379	app	1
2044	609	pc	10
2045	8855	pc	1
2047	360	app	5
2048	23087	app	1
2052	35721	pc	1
2053	23065	m	4
2054	8537	app	1
2054	8692	m	1
2192	125	app	1
2192	8543	app	1
222	95	m	4
2247	14286	m	1
2248	360	pc	2
2248	611	m	7
228	125	app	6
228	14379	m	2
228	8543	app	6
2299	14379	m	2
2303	8558	app	2
2315	130	pc	3
2319	22431	pc	1
2323	168	pc	1
2323	212	pc	1
2325	8493	m	3
2328	118	pc	1
2328	207	m	1
2329	95	app	1
2337	14455	app	1
2342	111	m	1
2342	8558	pc	1
2346	360	m	3
2347	23087	m	1
2347	36011	pc	1
2354	125	app	3
2354	8543	app	1
2360	14326	pc	1
2363	15520	pc	1
2363	190	m	1
2373	14419	app	1
2380	360	app	1
2381	23087	app	1
2381	350	app	1
2389	35691	m	1
2392	196	app	1
2393	8543	pc	1
2393	96	m	3
2394	35981	app	1
241	14455	m	8
2422	26513	pc	1
265	145	pc	1
265	234	m	26
293	360	pc	1
293	611	m	1
296	102	app	1
3	203	m	5
3157	8516	m	1
3184	234	pc	1
3237	360	m	1
3350	128	app	1
3350	8546	app	3
342	310	pc	9
3434	23087	app	1
3445	196	app	1
357	34807	pc	1
362	8735	m	1
367	8523	m	1
369	609	pc	1
37	14000	pc	13
375	203	app	6
375	22431	pc	3
375	38118	m	1
375	8516	pc	7
394	26523	app	1
399	309	pc	1
400	97	m	1
403	14455	m	4
413	609	pc	4
414	8855	pc	1
424	14379	app	1
428	196	app	1
455	360	pc	2
455	611	m	1
463	14379	pc	6
463	96	app	8
468	186	pc	1
471	118	m	1
497	309	m	1
5	14526	pc	9
5	26531	m	16
5	8735	app	6
505	14326	m	2
518	710	m	1
518	97	m	1
5333	128	pc	1
5333	8546	pc	2
5334	207	m	1
536	95	app	2
537	203	app	6
537	8516	pc	5
541	309	m	4
556	26523	app	1
5669	152	m	1
5695	460	pc	8
572	199	pc	1
5733	130	app	2
5772	130	pc	1
5845	14000	pc	4
5898	168	pc	2
5898	212	pc	1
592	310	app	2
5942	168	pc	4
5942	212	pc	1
606	14000	pc	8
613	156	m	4
623	234	app	1
629	196	pc	1
629	23087	pc	1
629	609	m	11
637	14526	app	4
648	168	pc	3
648	212	pc	4
6700	156	pc	2
6760	36008	m	1
6760	8692	app	1
6788	311	m	2
679	125	app	2
6803	23087	pc	1
693	26523	m	1
700	36488	m	1
7133	710	app	1
7133	97	app	1
722	8537	m	1
725	8523	app	1
728	186	m	1
7289	314	m	1
7289	34806	pc	1
7303	38118	app	1
7303	8537	m	1
740	14326	pc	4
7576	14455	app	2
7576	8608	pc	1
7620	14455	app	5
772	130	app	1
776	35694	pc	1
79	168	pc	13
79	212	pc	7
79	35721	m	13
7921	14000	app	1
801	102	m	1
801	26523	pc	6
831	22431	app	1
831	8516	app	5
836	203	m	2
845	35984	m	1
845	8442	pc	1
8481	8735	app	1
858	14326	pc	1
8601	190	pc	1
8694	36008	app	1
891	310	m	1
891	36488	pc	1
901	460	app	2
9123	234	m	1
927	156	app	1
927	8558	m	1
93	234	pc	11
93	26516	app	2
9357	460	m	1
9363	8558	pc	1
9409	14000	pc	4
9422	35694	app	1
946	128	app	2
9472	37861	pc	1
9499	14326	pc	1
9517	309	m	1
9529	360	m	1
961	8558	app	1
9688	8537	app	2
9688	8692	m	1
9704	8493	app	2
9706	712	app	1
9736	145	pc	1
9736	234	m	1
977	36011	app	1
979	14502	pc	2
9799	128	pc	1
9799	712	m	1
9799	8546	pc	2
984	14001	pc	1
984	199	app	5
993	14000	m	10
993	15520	app	1
9993	8493	app	1
1	207	pc	13
10015	460	m	1
1005	36011	m	1
10070	234	m	1
1016	609	app	3
10198	207	pc	1
102	34807	app	3
102	35691	m	7
102	611	app	11
10229	102	m	1
10260	360	pc	2
10266	8608	app	1
1029	8735	app	1
10291	168	pc	1
10291	212	pc	2
10304	199	m	1
10417	14326	m	2
10434	196	pc	1
10434	609	m	1
10454	14000	m	5
10467	133	app	1
10467	14455	app	1
10492	207	app	1
10536	156	m	1
1086	34807	m	1
1096	14286	m	1
135	8493	app	4
14357	203	app	2
14357	8516	pc	2
147	14326	pc	8
172	35721	pc	8
172	8609	app	1
18	8761	app	1
188	8442	m	5
2015	36008	app	1
2032	360	pc	1
2032	611	m	1
2038	8608	app	2
2040	96	app	3
2041	14526	app	2
2044	609	m	12
2045	186	pc	1
2048	156	pc	1
2054	36008	pc	1
2055	130	pc	1
2248	360	m	1
2292	8735	pc	1
2302	171	pc	1
2302	8523	app	4
2303	35694	app	3
2315	130	m	2
2315	203	pc	1
2319	22431	m	1
2323	168	m	1
2323	212	m	1
2323	26523	pc	1
2328	118	m	1
2342	156	app	3
2342	35694	pc	2
2342	8558	m	2
2344	14502	app	3
2346	611	app	1
2347	36011	m	1
2360	14326	m	1
2363	15520	m	1
2378	14000	app	7
2381	156	pc	1
2393	8543	m	1
2397	41588	m	1
2397	609	pc	1
2398	8855	pc	1
241	26517	pc	2
2422	14000	app	1
2422	26513	m	1
2422	8442	pc	1
2501	125	pc	1
2501	8543	pc	1
265	145	m	1
276	95	app	5
293	360	m	1
296	26523	app	1
3	130	app	5
3	38118	pc	1
3163	34323	pc	2
3163	460	app	1
3177	710	pc	3
3177	97	pc	2
3184	234	m	1
319	34323	pc	3
3237	26516	app	1
3237	611	app	1
330	35984	app	1
342	310	m	10
342	36488	pc	1
3434	156	pc	2
3453	128	pc	1
357	360	pc	2
357	8445	pc	1
362	26531	pc	1
369	609	m	1
37	14000	m	14
37	15520	app	1
375	22431	m	3
375	8516	m	12
407	8608	app	1
408	35828	pc	4
413	196	pc	8
413	23087	pc	5
413	609	m	5
414	186	pc	4
414	8855	m	1
424	130	pc	5
455	360	m	2
463	125	app	5
463	14379	m	5
463	8543	app	3
468	186	m	1
471	207	app	4
483	15520	pc	2
497	26523	pc	1
5	14526	m	9
531	35984	pc	1
5333	8546	m	1
536	190	pc	4
537	8516	m	5
541	26523	pc	9
556	314	pc	1
5695	460	m	8
5709	8493	app	1
572	199	m	1
5733	14363	app	1
5733	203	app	1
5733	8516	pc	1
5772	130	m	1
5772	203	pc	3
5845	14000	m	7
5845	15520	app	6
5898	168	m	2
5898	212	m	1
592	34807	pc	1
592	36488	app	2
592	611	pc	1
5928	14379	pc	1
5942	168	m	5
5942	212	m	1
5959	36488	m	1
606	14000	m	8
606	15520	app	1
613	8558	pc	3
629	196	m	1
629	23087	m	1
629	36011	pc	1
645	15520	pc	1
648	168	m	2
648	212	m	5
652	34323	pc	1
656	310	app	1
6700	111	pc	1
6700	156	m	3
6770	14000	app	4
6788	14455	pc	3
6788	35828	app	1
6803	23087	m	1
686	128	app	1
686	8546	app	1
696	8608	app	1
6964	8735	pc	1
700	310	app	1
710	8523	pc	6
7133	14286	app	4
722	35694	pc	4
726	234	pc	1
728	96	pc	7
740	14326	m	6
740	8608	app	1
7468	128	pc	1
7468	8546	pc	1
771	95	app	3
772	203	app	5
772	22431	pc	4
772	8516	pc	5
776	35694	m	1
79	168	m	22
79	212	m	8
79	8659	pc	6
791	26523	app	2
7951	130	pc	3
801	26523	m	8
801	309	app	1
811	8855	pc	1
821	14379	app	1
831	8493	pc	3
845	8442	m	1
858	14326	m	1
858	8608	app	1
8601	190	m	1
8694	95	app	6
8716	14326	pc	1
872	14526	app	4
8854	128	pc	1
8854	8546	pc	3
891	36488	m	1
93	145	pc	1
93	234	m	26
93	29389	app	1
933	95	app	1
9363	156	app	1
9363	35694	pc	4
9409	14000	m	5
9444	8493	app	1
9472	37861	m	1
9472	8537	app	1
9499	14326	m	1
952	14455	app	2
9617	460	app	1
9656	460	pc	3
9706	128	app	1
9736	145	m	1
977	8537	pc	2
979	14502	m	3
9799	128	m	1
9799	8546	m	2
984	14001	m	1
984	36014	app	1
1	118	pc	7
1	207	m	19
1005	23087	app	1
10097	8493	pc	3
10106	15520	pc	5
10120	14379	app	1
10134	234	m	1
1016	196	app	1
10171	14526	app	1
10198	207	m	1
10198	35984	app	1
102	360	app	5
102	8445	app	6
10260	360	m	3
10291	168	m	1
10291	212	m	1
10291	26523	pc	1
1039	128	app	1
1039	8546	app	6
10434	196	m	1
10434	41588	app	1
10448	234	app	1
10539	710	app	1
10552	14000	app	3
10564	460	app	6
1078	128	pc	2
1078	8546	pc	1
1086	35691	pc	1
122	712	pc	1
135	36008	app	1
13950	8537	pc	1
13951	96	app	5
14357	8516	m	2
147	14326	m	16
147	8608	app	4
16	14255	app	1
16	24056	app	1
16	35694	app	2
16	95	pc	8
172	168	pc	14
172	212	pc	9
172	35721	m	14
1734	199	app	1
188	35984	app	1
2	95	app	4
2015	95	app	5
2032	360	m	1
2039	36012	app	1
2040	125	app	1
2042	8523	app	2
2043	35694	app	2
2045	186	m	1
2048	156	m	1
2049	14379	pc	4
2053	23065	app	4
2054	36008	m	1
2054	8692	app	1
2054	95	pc	4
2055	130	m	1
2055	203	pc	4
222	95	app	4
2247	14286	app	1
2248	611	app	6
228	14379	app	1
2299	14379	app	1
2299	609	pc	5
2302	171	m	1
2303	234	pc	2
2315	203	m	1
2323	26523	m	1
2325	8493	app	2
2328	207	app	1
2329	15520	pc	1
2342	111	app	1
2342	35694	m	2
2346	360	app	2
2347	23087	app	1
2363	14000	pc	2
2364	8493	pc	1
2373	309	pc	1
2381	111	pc	1
2381	156	m	1
2389	35691	app	2
2393	96	app	3
2397	196	pc	1
2397	609	m	1
2398	186	pc	1
2398	8855	m	1
241	14455	app	3
241	26517	m	1
2422	8442	m	1
2501	125	m	1
265	234	app	5
265	26521	pc	1
276	190	pc	1
293	611	app	1
3	203	app	7
3	22431	pc	9
3	38118	m	1
3	8516	pc	6
3157	8516	app	1
3163	310	pc	1
3163	34323	m	2
3177	14286	pc	1
3177	710	m	3
3177	97	m	2
319	156	pc	11
319	34323	m	3
3237	360	app	1
3266	460	pc	2
342	36488	m	1
3434	111	pc	2
3434	156	m	2
3439	23087	pc	1
3445	8537	pc	1
3453	128	m	1
357	360	m	1
357	8445	m	1
362	14526	pc	6
362	26531	m	1
362	8735	app	1
367	8523	app	2
369	36011	pc	1
375	38118	app	1
385	15520	pc	2
403	14455	app	3
408	35828	m	4
413	196	m	12
413	23087	m	4
414	186	m	6
424	130	m	4
424	203	pc	5
450	8523	pc	6
455	611	app	1
468	96	pc	5
483	15520	m	2
497	26523	m	1
497	309	app	2
5	26531	app	6
505	14326	app	2
518	710	app	1
518	97	app	1
531	35984	m	1
5334	207	app	1
536	190	m	4
541	26523	m	13
541	309	app	3
556	314	m	1
5632	128	pc	1
5632	8546	pc	1
5669	152	app	1
5722	8537	pc	1
5733	8516	m	1
5772	203	m	4
592	34807	m	1
592	360	pc	3
592	611	m	1
613	156	app	3
613	8558	m	2
629	36011	m	1
629	609	app	6
645	15520	m	1
652	156	pc	4
652	34323	m	1
656	611	pc	1
669	8855	pc	1
6700	111	m	1
6760	36008	app	1
6788	14455	m	6
6788	311	app	1
6793	156	pc	1
6921	207	pc	1
693	26523	app	1
6964	8735	m	1
698	309	pc	1
699	14000	pc	1
700	34807	pc	1
700	36488	app	1
700	611	pc	2
710	14286	pc	1
710	8523	m	7
722	35694	m	4
722	8537	app	1
725	8735	pc	1
726	234	m	1
728	125	pc	4
728	186	app	1
728	8543	pc	1
728	96	m	9
7289	314	app	1
7303	8537	app	1
7468	128	m	1
771	190	pc	9
772	22431	m	3
772	8516	m	6
79	35721	app	6
79	8659	m	5
7951	130	m	2
7951	203	pc	2
801	102	app	1
811	186	pc	1
821	130	pc	4
831	36008	pc	1
831	8493	m	3
836	203	app	2
836	8516	pc	1
845	35984	app	1
8582	130	pc	1
8694	190	pc	1
8716	14326	m	1
882	133	pc	1
8854	128	m	1
8854	8546	m	2
891	310	app	1
901	36488	pc	1
927	8558	app	1
93	145	m	1
9326	96	pc	2
933	190	pc	1
9357	460	app	1
9363	35694	m	4
9481	168	pc	3
9481	212	pc	6
9517	309	app	1
9529	360	app	1
961	234	pc	1
9617	310	pc	1
9656	460	m	3
9687	35984	pc	1
9688	95	pc	1
9709	8493	pc	3
9736	234	app	1
977	8537	m	2
979	34806	app	1
9811	152	pc	1
9811	314	pc	1
993	14000	app	5
1	118	m	7
1	8609	pc	4
10015	460	app	1
1005	156	pc	1
1005	36011	app	1
10070	234	app	1
10097	8493	m	3
10106	15520	m	5
102	35691	app	6
102	37863	pc	2
102	8746	pc	1
10304	199	app	1
1039	311	pc	1
10417	14326	app	1
10434	609	app	1
10454	14000	app	4
10524	37863	app	1
10524	710	pc	1
10524	97	pc	1
10536	156	app	1
10564	310	pc	1
1057	26531	pc	1
1078	128	m	2
1078	8546	m	2
1086	34807	app	1
1086	35691	m	1
1096	14286	app	1
122	128	pc	5
122	26520	pc	1
122	712	m	1
122	8546	pc	7
12291	26531	pc	8
13950	8537	m	1
16	95	m	9
172	168	m	17
172	212	m	9
172	8659	pc	1
188	8442	app	5
2	190	pc	8
2015	190	pc	6
2032	611	app	1
2044	609	app	7
2045	96	pc	7
2046	14526	pc	3
2048	8558	pc	2
2049	14379	m	5
2052	35721	app	1
2054	95	m	4
2055	203	m	5
2192	130	pc	1
222	190	pc	6
2248	360	app	7
228	130	pc	5
2299	196	pc	1
2299	609	m	6
2303	234	m	2
2307	8523	pc	3
2315	130	app	3
2319	22431	app	1
2319	8692	pc	1
2323	168	app	1
2323	212	app	1
2328	118	app	1
2342	8558	app	2
2344	186	pc	1
2347	156	pc	7
2347	36011	app	1
2354	130	pc	7
