sloc1	scate2	platform	clks_one_day	sloc-scate	online_price	member_price	valid_rate_new	jz_clks_one_day	predict_clks	pos_ctr	common_pos_jz	common_pos_zd	start_pos	end_pos	zd_get_clks	acp_jz	zd_cnt	zdprice
556	14455	pc	36	556-14455	41.76	31.32	0.64	4.0	23.04	0.135658914729	5.0	2	6.0	12.0	3.0	1.12583333333	6.0	0.56
556	14455	app	297	556-14455	41.76	31.32	1.0	7.0	297.0	0.305622296973	4.0	2	5.0	11.0	7.0	1.1425	6.0	1.33
556	14455	m	124	556-14455	41.76	31.32	0.92	9.0	114.08	0.222732491389	5.0	2	6.0	12.0	9.0	1.13	6.0	1.69
5653	95	m	139	5653-95	36.72	27.54	0.87	0.0	120.93	0.415983606557	1.0	3	2.0	9.0	50.0	1.5	7.0	10.71
5653	95	pc	660	5653-95	36.72	27.54	0.2	0.0	132.0	0.00757411815624	1.0	3	2.0	9.0	1.0		7.0	
5653	95	app	241	5653-95	36.72	27.54	1.0	0.0	241.0	0.450945626478	1.0	3	2.0	9.0	109.0		7.0	
572	360	m	92	572-360	7.68	5.76	1.0	0.0	92.0	0.376543209877	1.0	2	2.0	8.0	35.0	1.00333333333	6.0	5.85
572	360	pc	12	572-360	7.68	5.76	1.0	0.0	12.0	0.275862068966	1.0	2	2.0	8.0	3.0		6.0	
572	360	app	94	572-360	7.68	5.76	1.0	1.0	94.0	0.413273001508	1.0	2	2.0	8.0	1.0	0.9	6.0	0.15
5733	168	app	64	5733-168	7.68	5.76	1.0	5.0	64.0	0.36563876652	2.0	1	3.0	8.0	5.0		5.0	
5733	168	m	62	5733-168	7.68	5.76	0.95	6.0	58.9	0.31724137931	2.0	1	3.0	8.0	6.0	0.9968	5.0	1.2
5733	168	pc	20	5733-168	7.68	5.76	0.64	1.0	12.8	0.178082191781	1.0	1	2.0	7.0	1.0	1.0	5.0	0.2
5898	609	m	47	5898-609	14.4	10.8	0.98	2.0	46.06	0.347432024169	1.0	3	2.0	9.0	2.0	0.9	7.0	0.26
5898	609	pc	8	5898-609	14.4	10.8	0.77	0.0	6.16	0.466666666667	1.0	3	2.0	9.0	3.0	0.9	7.0	0.39
5898	609	app	127	5898-609	14.4	10.8	1.0	1.0	127.0	0.550561797753	1.0	3	2.0	9.0	1.0	0.9	7.0	0.13
652	611	pc	35	652-611	38.64	28.98	0.8	3.0	28.0	0.0691056910569	4.0	0	5.0	10.0	2.0	1.0	5.0	0.4
652	611	app	21	652-611	38.64	28.98	1.0	1.0	21.0	0.275167785235	3.0	0	4.0	9.0	1.0	1.0	5.0	0.2
652	611	m	8	652-611	38.64	28.98	0.99	2.0	7.92	0.05	4.0	0	5.0	10.0	0.0	1.13	5.0	0.0
669	8493	m	28	669-8493	20.16	15.12	0.73	2.0	20.44	0.450495049505	2.0	8	3.0	20.0	2.0	0.91	17.0	0.11
669	8493	pc	10	669-8493	20.16	15.12	0.61	2.0	6.1	0.445945945946	2.0	8	3.0	20.0	2.0	0.91	17.0	0.11
669	8493	app	43	669-8493	20.16	15.12	1.0	4.0	43.0	0.560260586319	2.0	8	3.0	20.0	4.0	0.91	17.0	0.21
6964	8516	app	137	6964-8516	7.68	5.76	1.0	16.0	137.0	0.328482328482	4.0	2	5.0	11.0	16.0		6.0	
6964	8516	m	627	6964-8516	7.68	5.76	0.4	11.0	250.8	0.097699840583	4.0	2	5.0	11.0	11.0	0.8875	6.0	1.63
6964	8516	pc	49	6964-8516	7.68	5.76	0.35	1.0	17.15	0.134670487106	4.0	2	5.0	11.0	1.0		6.0	
722	145	pc	8	722-145	14.4	10.8	1.0	0.0	8.0	0.0166666666667	1.0	1	2.0	7.0	0.0	1.0	5.0	0.0
722	145	app	9	722-145	14.4	10.8	1.0	0.0	9.0	0.492063492063	1.0	1	2.0	7.0	4.0	1.0	5.0	0.8
722	145	m	1	722-145	14.4	10.8	1.0	0.0	1.0	0.230769230769	1.0	1	2.0	7.0	0.0		5.0	
722	309	m	3	722-309	14.4	10.8	1.0	1.0	3.0	0.115384615385	6.0	3	7.0	14.0	0.0	2.54666666667	7.0	0.0
722	309	pc	13	722-309	14.4	10.8	1.0	4.0	13.0	0.0957446808511	6.0	3	7.0	14.0	1.0	1.5925	7.0	0.23
722	309	app	8	722-309	14.4	10.8	1.0	2.0	8.0	0.285714285714	6.0	3	7.0	14.0	2.0	1.35	7.0	0.39
726	8523	pc	3	726-8523	14.4	10.8	0.37	0.0	1.11	0.260869565217	1.0	0	2.0	7.0	0.0	0.9	5.0	0.0
726	8523	app	12	726-8523	14.4	10.8	1.0	1.0	12.0	0.340909090909	1.0	0	2.0	7.0	1.0	0.9	5.0	0.18
726	8523	m	15	726-8523	14.4	10.8	0.51	0.0	7.65	0.0471698113208	1.0	0	2.0	7.0	0.0	0.9	5.0	0.0
7303	309	pc	4	7303-309	14.4	10.8	0.45	0.0	1.8	0.205882352941	1.0	0	2.0	7.0	0.0	1.0	5.0	0.0
7303	309	app	2	7303-309	14.4	10.8	1.0	0.0	2.0	0.277777777778	1.0	0	2.0	7.0	1.0	1.48	5.0	0.3
740	460	pc	17	740-460	72.24	54.18	0.83	12.0	14.11	0.201680672269	6.0	3	7.0	14.0	3.0	3.0	7.0	1.29
740	460	app	124	740-460	72.24	54.18	1.0	39.0	124.0	0.232718894009	6.0	3	7.0	14.0	29.0	3.04603174603	7.0	12.62
740	460	m	446	740-460	72.24	54.18	0.74	106.0	330.04	0.159462055716	5.0	3	6.0	13.0	53.0	2.99966666667	7.0	22.71
772	168	app	257	772-168	92.64	69.48	1.0	73.0	257.0	0.273684210526	7.0	3	8.0	15.0	70.0	6.92987296748	7.0	69.3
772	168	m	262	772-168	92.64	69.48	0.78	56.0	204.36	0.129488574538	11.0	3	12.0	19.0	26.0	1.788	7.0	6.64
772	168	pc	100	772-168	92.64	69.48	0.76	24.0	76.0	0.24039829303	7.0	3	8.0	15.0	18.0	2.13	7.0	5.48
79	609	m	2923	79-609	115.2	86.4	0.57	188.0	1666.11	0.444308684815	2.0	27	3.0	29.0	188.0	3.96907142857	26.0	28.7
79	609	pc	395	79-609	115.2	86.4	0.61	56.0	240.95	0.538489338634	6.0	27	7.0	33.0	56.0	5.5940625	26.0	12.05
79	609	app	1130	79-609	115.2	86.4	1.0	98.0	1130.0	0.529382029572	6.0	27	7.0	33.0	98.0	10.4087941197	26.0	39.23
801	156	app	1107	801-156	45.6	34.2	1.0	45.0	1107.0	0.293677419355	6.0	2	7.0	13.0	45.0	1.86801282051	6.0	14.01
801	156	m	209	801-156	45.6	34.2	0.99	38.0	206.91	0.152796725784	8.0	2	9.0	15.0	32.0	1.33222222222	6.0	7.11
801	156	pc	33	801-156	45.6	34.2	0.65	9.0	21.45	0.0862068965517	6.0	2	7.0	13.0	2.0	1.3775	6.0	0.46
845	35721	pc	11	845-35721	14.4	10.8	0.94	2.0	10.34	0.168674698795	2.0	0	3.0	8.0	2.0	0.9	5.0	0.36
845	35721	app	22	845-35721	14.4	10.8	1.0	1.0	22.0	0.410256410256	2.0	0	3.0	8.0	1.0	0.925	5.0	0.18
845	35721	m	4	845-35721	14.4	10.8	0.7	0.0	2.8	0.607142857143	2.0	0	3.0	8.0	2.0	3.0	5.0	1.2
858	460	pc	4	858-460	20.16	15.12	0.58	2.0	2.32	0.0606060606061	9.0	3	10.0	17.0	0.0	1.575	7.0	0.0
858	460	app	47	858-460	20.16	15.12	1.0	13.0	47.0	0.281818181818	7.0	3	8.0	15.0	13.0	2.48833333333	7.0	4.62
858	460	m	60	858-460	20.16	15.12	0.79	9.0	47.4	0.0945626477541	13.0	3	14.0	21.0	4.0	1.0775	7.0	0.62
910	8537	app	83	910-8537	25.92	19.44	1.0	0.0	83.0	0.369676320273	1.0	1	2.0	7.0	31.0	0.95	5.0	5.89
910	8537	m	24	910-8537	25.92	19.44	0.2	0.0	4.8	0.362068965517	1.0	1	2.0	7.0	2.0		5.0	
910	8537	pc	22	910-8537	25.92	19.44	1.0	0.0	22.0	0.245283018868	1.0	1	2.0	7.0	5.0	0.9	5.0	0.9
927	212	m	26	927-212	33.6	25.2	0.93	5.0	24.18	0.0491803278689	5.0	0	6.0	11.0	1.0	1.0	5.0	0.2
927	212	pc	5	927-212	33.6	25.2	0.8	2.0	4.0	0.135135135135	5.0	0	6.0	11.0	1.0	1.0	5.0	0.2
927	212	app	8	927-212	33.6	25.2	1.0	1.0	8.0	0.225806451613	4.0	0	5.0	10.0	1.0	1.0	5.0	0.2
93	14286	pc	33	93-14286	34.56	25.92	0.97	5.0	32.01	0.102564102564	5.0	1	6.0	11.0	3.0	1.0	5.0	0.6
93	14286	app	127	93-14286	34.56	25.92	1.0	4.0	127.0	0.316085489314	3.0	1	4.0	9.0	4.0	1.0275	5.0	0.82
93	14286	m	51	93-14286	34.56	25.92	0.94	3.0	47.94	0.204986149584	5.0	1	6.0	11.0	3.0	1.015	5.0	0.61
9704	14000	pc	30	9704-14000	33.6	25.2	0.21	0.0	6.3	0.1	3.0	1	4.0	9.0	1.0	0.9	5.0	0.18
9704	14000	app	26	9704-14000	33.6	25.2	0.97	2.0	25.22	0.364130434783	3.0	1	4.0	9.0	2.0	0.95	5.0	0.38
9704	14000	m	76	9704-14000	33.6	25.2	0.58	5.0	44.08	0.210037174721	4.0	1	5.0	10.0	5.0	0.9	5.0	0.9
9837	95	app	316	9837-95	7.68	5.76	1.0	1.0	316.0	0.34085778781	1.0	1	2.0	7.0	1.0	1.20727272727	5.0	0.24
9837	95	m	161	9837-95	7.68	5.76	0.99	1.0	159.39	0.297703180212	1.0	1	2.0	7.0	1.0	2.24363636364	5.0	0.45
9837	95	pc	3	9837-95	7.68	5.76	1.0	0.0	3.0	0.227272727273	1.0	1	2.0	7.0	1.0	1.0	5.0	0.2
10171	95	app	305	10171-95	33.6	25.2	1.0	2.0	305.0	0.208508648901	1.0	0	2.0	7.0	2.0	1.0	5.0	0.4
10171	95	m	223	10171-95	33.6	25.2	0.73	1.0	162.79	0.240871236387	1.0	0	2.0	7.0	1.0	2.3125	5.0	0.46
10171	95	pc	23	10171-95	33.6	25.2	0.4	0.0	9.2	0.281437125749	1.0	0	2.0	7.0	3.0	1.0	5.0	0.6
102	128	m	97	102-128	93.36	70.02	0.82	24.0	79.54	0.178362573099	14.0	7	15.0	31.0	14.0	0.956	16.0	0.84
102	128	pc	157	102-128	93.36	70.02	0.75	25.0	117.75	0.158325750682	7.0	7	8.0	24.0	19.0	0.985	16.0	1.17
102	128	app	122	102-128	93.36	70.02	1.0	11.0	122.0	0.487776484284	5.0	7	6.0	22.0	11.0	0.9	16.0	0.62
102	26520	m	4	102-26520	3.12	2.34	0.95	0.0	3.8	0.441176470588	3.0	0	4.0	9.0	2.0		5.0	
102	26520	pc	11	102-26520	3.12	2.34	1.0	1.0	11.0	0.0361445783133	4.0	0	5.0	10.0	0.0		5.0	
102	26520	app	9	102-26520	3.12	2.34	0.5	0.0	4.5	0.323076923077	5.0	0	6.0	11.0	1.0		5.0	
102	8546	m	16	102-8546	14.4	10.8	1.0	2.0	16.0	0.219298245614	10.0	0	11.0	16.0	2.0	0.922222222222	5.0	0.37
102	8546	pc	26	102-8546	14.4	10.8	0.91	9.0	23.66	0.25	8.0	0	9.0	14.0	6.0	0.9	5.0	1.08
102	8546	app	23	102-8546	14.4	10.8	1.0	3.0	23.0	0.153374233129	6.0	0	7.0	12.0	3.0	1.95	5.0	1.17
10229	156	app	100	10229-156	33.6	25.2	1.0	4.0	100.0	0.362215909091	2.0	0	3.0	8.0	4.0	1.0	5.0	0.8
10229	156	m	27	10229-156	33.6	25.2	0.96	3.0	25.92	0.352331606218	2.0	0	3.0	8.0	3.0	1.0	5.0	0.6
10229	156	pc	13	10229-156	33.6	25.2	0.4	0.0	5.2	0.161290322581	2.0	0	3.0	8.0	1.0	1.0	5.0	0.2
10260	96	app	16	10260-96	7.68	5.76	1.0	0.0	16.0	0.526785714286	1.0	3	2.0	9.0	8.0	0.9	7.0	1.03
10260	96	m	90	10260-96	7.68	5.76	0.93	7.0	83.7	0.477093206951	1.0	3	2.0	9.0	7.0	0.9	7.0	0.9
10260	96	pc	9	10260-96	7.68	5.76	0.66	1.0	5.94	0.242424242424	1.0	3	2.0	9.0	1.0	0.9	7.0	0.13
1039	111	m	57	1039-111	26.64	19.98	0.6	3.0	34.2	0.427860696517	1.0	1	2.0	7.0	3.0	0.9	5.0	0.54
1039	111	pc	32	1039-111	26.64	19.98	0.29	1.0	9.28	0.132158590308	1.0	1	2.0	7.0	1.0	0.9	5.0	0.18
1039	111	app	56	1039-111	26.64	19.98	0.93	4.0	52.08	0.433673469388	1.0	1	2.0	7.0	4.0	0.9	5.0	0.72
10492	460	app	25	10492-460	14.4	10.8	1.0	0.0	25.0	0.533333333333	0.0	0	1.0	6.0	13.0		5.0	
10492	460	m	16	10492-460	14.4	10.8	1.0	0.0	16.0	0.4	0.0	0	1.0	6.0	6.0		5.0	
10492	460	pc	1	10492-460	14.4	10.8	1.0	0.0	1.0	0.555555555556	0.0	0	1.0	6.0	1.0		5.0	
147	460	pc	66	147-460	65.28	48.96	0.59	20.0	38.94	0.128205128205	9.0	1	10.0	15.0	5.0	3.69083333333	5.0	3.69
147	460	app	214	147-460	65.28	48.96	1.0	77.0	214.0	0.138482023968	9.0	1	10.0	15.0	30.0	3.90409356725	5.0	23.42
147	460	m	790	147-460	65.28	48.96	0.86	257.0	679.4	0.0529837251356	10.0	1	11.0	16.0	36.0	2.86423917749	5.0	20.62
158	190	m	188	158-190	50.64	37.98	0.81	35.0	152.28	0.0516324981017	24.0	1	25.0	30.0	8.0	2.0930952381	5.0	3.35
158	190	pc	118	158-190	50.64	37.98	0.81	34.0	95.58	0.0639324487334	9.0	1	10.0	15.0	6.0	1.96571428571	5.0	2.36
158	190	app	256	158-190	50.64	37.98	1.0	38.0	256.0	0.23637374861	6.0	1	7.0	12.0	38.0	5.16181372549	5.0	39.23
188	168	pc	462	188-168	78.96	59.22	0.6	116.0	277.2	0.329931972789	9.0	23	10.0	32.0	91.0	2.32679166667	22.0	9.62
188	168	app	1663	188-168	78.96	59.22	1.0	336.0	1663.0	0.459543033843	8.0	23	9.0	31.0	336.0	5.18557611012	22.0	79.2
188	168	m	1103	188-168	78.96	59.22	0.86	281.0	948.58	0.0862470862471	23.0	23	24.0	46.0	82.0	3.39064350356	22.0	12.64
188	8658	app	26	188-8658	35.52	26.64	1.0	0.0	26.0	0.545454545455	1.0	1	2.0	7.0	14.0	1.0	5.0	2.8
188	8658	m	30	188-8658	35.52	26.64	1.0	0.0	30.0	0.347417840376	1.0	1	2.0	7.0	10.0	1.2	5.0	2.4
188	8658	pc	13	188-8658	35.52	26.64	0.87	0.0	11.31	0.231578947368	1.0	1	2.0	7.0	3.0	1.0	5.0	0.6
188	96	m	2362	188-96	182.16	136.62	0.74	610.0	1747.88	0.118771165941	18.0	11	19.0	29.0	208.0	4.70042684494	10.0	97.77
188	96	pc	508	188-96	182.16	136.62	0.57	108.0	289.56	0.101123595506	18.0	11	19.0	29.0	29.0	4.994375	10.0	14.48
188	96	app	1380	188-96	182.16	136.62	0.9	292.0	1242.0	0.165717834593	14.0	11	15.0	25.0	206.0	11.1545604639	10.0	229.78
2	314	m	38	2-314	26.88	20.16	0.98	6.0	37.24	0.112781954887	5.0	2	6.0	12.0	4.0	0.9	6.0	0.6
2	314	pc	34	2-314	26.88	20.16	0.99	11.0	33.66	0.092050209205	6.0	2	7.0	13.0	3.0	0.9	6.0	0.45
2	314	app	19	2-314	26.88	20.16	1.0	5.0	19.0	0.335820895522	4.0	2	5.0	11.0	5.0	0.9	6.0	0.75
202	190	m	858	202-190	43.2	32.4	0.9	77.0	772.2	0.521630615641	2.0	5	3.0	17.0	77.0	1.1169047619	14.0	6.14
202	190	pc	59	202-190	43.2	32.4	0.72	34.0	42.48	0.296650717703	2.0	5	3.0	17.0	13.0	1.11	14.0	1.03
202	190	app	180	202-190	43.2	32.4	1.0	9.0	180.0	0.596671949287	2.0	5	3.0	17.0	9.0	1.11	14.0	0.71
2032	96	app	54	2032-96	28.08	21.06	1.0	19.0	54.0	0.25	6.0	0	7.0	12.0	13.0	1.33	5.0	3.46
2032	96	m	250	2032-96	28.08	21.06	0.97	38.0	242.5	0.114791547687	5.0	0	6.0	11.0	28.0	1.4115	5.0	7.9
2032	96	pc	36	2032-96	28.08	21.06	0.58	6.0	20.88	0.138888888889	5.0	0	6.0	11.0	3.0	1.165	5.0	0.7
2053	14326	app	218	2053-14326	52.56	39.42	1.0	13.0	218.0	0.523591087811	4.0	5	5.0	19.0	13.0	1.7975	14.0	1.67
2053	14326	m	206	2053-14326	52.56	39.42	0.94	20.0	193.64	0.285418106427	7.0	5	8.0	22.0	20.0	0.895	14.0	1.28
2053	14326	pc	47	2053-14326	52.56	39.42	0.52	7.0	24.44	0.224242424242	6.0	5	7.0	21.0	5.0	1.05	14.0	0.38
2248	125	app	8	2248-125	26.88	20.16	1.0	0.0	8.0	0.578947368421	1.0	2	2.0	8.0	5.0	0.9	6.0	0.75
2248	125	m	67	2248-125	26.88	20.16	0.89	5.0	59.63	0.381856540084	1.0	2	2.0	8.0	5.0	0.9	6.0	0.75
2248	125	pc	7	2248-125	26.88	20.16	0.63	0.0	4.41	0.363636363636	1.0	2	2.0	8.0	2.0	0.9	6.0	0.3
2299	156	pc	40	2299-156	25.92	19.44	0.73	7.0	29.2	0.160839160839	4.0	3	5.0	12.0	5.0	0.955	7.0	0.68
2299	156	app	123	2299-156	25.92	19.44	1.0	14.0	123.0	0.433874709977	4.0	3	5.0	12.0	14.0	0.91	7.0	1.82
2299	156	m	156	2299-156	25.92	19.44	1.0	22.0	156.0	0.27239488117	4.0	3	5.0	12.0	22.0	0.922857142857	7.0	2.9
2342	168	m	138	2342-168	45.84	34.38	0.9	23.0	124.2	0.22600619195	5.0	1	6.0	11.0	23.0	0.9165	5.0	4.22
2342	168	pc	32	2342-168	45.84	34.38	0.64	5.0	20.48	0.160869565217	4.0	1	5.0	10.0	3.0	0.9075	5.0	0.54
2342	168	app	226	2342-168	45.84	34.38	0.91	31.0	205.66	0.260239445495	5.0	1	6.0	11.0	31.0	0.901	5.0	5.59
2395	14455	m	308	2395-14455	47.04	35.28	1.0	1.0	308.0	0.183673469388	6.0	0	7.0	12.0	1.0	1.43666666667	5.0	0.29
2395	14455	pc	4	2395-14455	47.04	35.28	0.49	0.0	1.96	0.0666666666667	5.0	0	6.0	11.0	0.0		5.0	
2395	14455	app	13	2395-14455	47.04	35.28	1.0	0.0	13.0	0.21978021978	3.0	0	4.0	9.0	3.0		5.0	
2395	203	app	21	2395-203	23.52	17.64	1.0	2.0	21.0	0.380952380952	1.0	0	2.0	7.0	2.0	1.0	5.0	0.4
2395	203	m	35	2395-203	23.52	17.64	0.62	1.0	21.7	0.248	2.0	0	3.0	8.0	1.0	1.11	5.0	0.22
2395	203	pc	6	2395-203	23.52	17.64	0.3	0.0	1.8	0.261904761905	1.0	0	2.0	7.0	0.0	1.0	5.0	0.0
265	199	app	49	265-199	46.08	34.56	1.0	3.0	49.0	0.221264367816	5.0	0	6.0	11.0	3.0	1.55	5.0	0.93
265	199	m	27	265-199	46.08	34.56	1.0	2.0	27.0	0.278947368421	5.0	0	6.0	11.0	2.0	0.9	5.0	0.36
265	199	pc	56	265-199	46.08	34.56	0.55	8.0	30.8	0.466836734694	5.0	0	6.0	11.0	8.0	1.11555555556	5.0	1.78
293	125	app	0	293-125	7.92	5.94	0.5	0.0	0.0	0.666666666667	1.0	1	2.0	7.0	0.0		5.0	
293	125	m	10	293-125	7.92	5.94	0.7	0.0	7.0	0.375	1.0	1	2.0	7.0	3.0	6.0	5.0	3.6
293	125	pc	2	293-125	7.92	5.94	1.0	0.0	2.0	0.333333333333	1.0	1	2.0	7.0	1.0	3.2	5.0	0.64
296	14455	pc	7	296-14455	7.92	5.94	0.41	0.0	2.87	0.545454545455	6.0	8	7.0	24.0	2.0	0.9	17.0	0.11
296	14455	app	41	296-14455	7.92	5.94	1.0	4.0	41.0	0.510416666667	3.0	8	4.0	21.0	4.0	0.925	17.0	0.22
296	14455	m	9	296-14455	7.92	5.94	0.72	1.0	6.48	0.238805970149	7.0	8	8.0	25.0	1.0	0.9	17.0	0.05
297	26523	pc	5	297-26523	7.92	5.94	0.87	0.0	4.35	0.473684210526	1.0	1	2.0	7.0	2.0	0.9	5.0	0.36
297	26523	app	27	297-26523	7.92	5.94	1.0	0.0	27.0	0.435897435897	1.0	1	2.0	7.0	12.0	0.9	5.0	2.16
297	26523	m	6	297-26523	7.92	5.94	1.0	0.0	6.0	0.581395348837	1.0	1	2.0	7.0	3.0		5.0	
3	168	app	824	3-168	154.32	115.74	1.0	222.0	824.0	0.361587796845	8.0	6	9.0	24.0	222.0	3.57960803689	15.0	52.98
3	168	m	1714	3-168	154.32	115.74	0.94	503.0	1611.16	0.246229480877	10.0	6	11.0	26.0	397.0	1.75219711538	15.0	46.37
3	168	pc	734	3-168	154.32	115.74	0.56	146.0	411.04	0.280070066174	9.0	6	10.0	25.0	115.0	1.76702380952	15.0	13.55
3	212	app	246	3-212	164.4	123.3	1.0	44.0	246.0	0.240301100174	6.0	0	7.0	12.0	44.0	3.98561904762	5.0	35.07
3	212	m	666	3-212	164.4	123.3	1.0	169.0	666.0	0.101157308187	15.0	0	16.0	21.0	67.0	1.8985	5.0	25.44
3	212	pc	186	3-212	164.4	123.3	0.7	39.0	130.2	0.170881226054	10.0	0	11.0	16.0	22.0	1.78583333333	5.0	7.86
319	360	pc	58	319-360	49.2	36.9	0.78	18.0	45.24	0.245145631068	14.0	5	15.0	29.0	11.0	2.2546875	14.0	1.77
319	360	app	381	319-360	49.2	36.9	1.0	43.0	381.0	0.516660426806	5.0	5	6.0	20.0	43.0	2.47452941176	14.0	7.6
319	360	m	240	319-360	49.2	36.9	1.0	43.0	240.0	0.064880952381	26.0	5	27.0	41.0	16.0	2.01663690476	14.0	2.3
319	8445	pc	49	319-8445	43.2	32.4	0.67	6.0	32.83	0.254335260116	4.0	3	5.0	12.0	6.0	1.36	7.0	1.17
319	8445	app	409	319-8445	43.2	32.4	1.0	18.0	409.0	0.407252440725	3.0	3	4.0	11.0	18.0	1.31333333333	7.0	3.38
319	8445	m	121	319-8445	43.2	32.4	0.95	12.0	114.95	0.316901408451	3.0	3	4.0	11.0	12.0	1.49333333333	7.0	2.56
319	8609	m	8	319-8609	6.72	5.04	1.0	0.0	8.0	0.245614035088	0.0	1	1.0	6.0	2.0		5.0	
319	8609	pc	9	319-8609	6.72	5.04	1.0	0.0	9.0	0.147058823529	0.0	1	1.0	6.0	1.0		5.0	
319	8609	app	51	319-8609	6.72	5.04	1.0	0.0	51.0	0.608815426997	0.0	1	1.0	6.0	31.0		5.0	
3237	14286	pc	12	3237-14286	20.16	15.12	0.85	1.0	10.2	0.127906976744	5.0	0	6.0	11.0	1.0		5.0	
3237	14286	app	31	3237-14286	20.16	15.12	1.0	1.0	31.0	0.280542986425	4.0	0	5.0	10.0	1.0	0.9	5.0	0.18
3237	14286	m	20	3237-14286	20.16	15.12	1.0	2.0	20.0	0.048951048951	4.0	0	5.0	10.0	1.0		5.0	
330	125	m	102	330-125	58.08	43.56	0.86	16.0	87.72	0.205594405594	6.0	3	7.0	14.0	16.0	1.91122222222	7.0	4.37
330	125	pc	47	330-125	58.08	43.56	0.66	16.0	31.02	0.125373134328	6.0	3	7.0	14.0	4.0	0.99	7.0	0.57
330	125	app	45	330-125	58.08	43.56	1.0	9.0	45.0	0.275862068966	4.0	3	5.0	12.0	9.0	1.4775	7.0	1.9
330	8543	m	4	330-8543	14.4	10.8	1.0	0.0	4.0	0.0645161290323	1.0	2	2.0	8.0	0.0	1.40333333333	6.0	0.0
330	8543	pc	26	330-8543	14.4	10.8	0.6	0.0	15.6	0.187165775401	1.0	2	2.0	8.0	3.0	1.0	6.0	0.5
330	8543	app	11	330-8543	14.4	10.8	1.0	1.0	11.0	0.415584415584	1.0	2	2.0	8.0	1.0	0.9	6.0	0.15
355	234	app	156	355-234	34.8	26.1	0.87	4.0	135.72	0.331809872029	3.0	2	4.0	10.0	4.0		6.0	
355	234	m	82	355-234	34.8	26.1	0.94	4.0	77.08	0.278546712803	4.0	2	5.0	11.0	4.0	0.9	6.0	0.6
355	234	pc	27	355-234	34.8	26.1	0.54	2.0	14.58	0.217616580311	4.0	2	5.0	11.0	2.0	0.9	6.0	0.3
385	14502	m	30	385-14502	20.16	15.12	0.95	0.0	28.5	0.322429906542	1.0	1	2.0	7.0	9.0	1.0	5.0	1.8
385	14502	pc	34	385-14502	20.16	15.12	0.81	2.0	27.54	0.219917012448	2.0	1	3.0	8.0	2.0	0.9975	5.0	0.4
385	14502	app	19	385-14502	20.16	15.12	1.0	0.0	19.0	0.374100719424	1.0	1	2.0	7.0	7.0	1.0	5.0	1.4
394	8516	m	113	394-8516	26.88	20.16	0.83	18.0	93.79	0.15404040404	5.0	0	6.0	11.0	14.0	1.02	5.0	2.86
394	8516	pc	28	394-8516	26.88	20.16	0.65	7.0	18.2	0.260204081633	4.0	0	5.0	10.0	5.0	1.005	5.0	1.0
394	8516	app	168	394-8516	26.88	20.16	1.0	17.0	168.0	0.31887755102	4.0	0	5.0	10.0	17.0	1.06666666667	5.0	3.63
4	130	pc	325	4-130	172.56	129.42	0.79	83.0	256.75	0.141414141414	11.0	0	12.0	17.0	36.0	1.40931986532	5.0	10.15
4	130	app	201	4-130	172.56	129.42	1.0	24.0	201.0	0.249115357396	5.0	0	6.0	11.0	24.0	2.58178571429	5.0	12.39
4	130	m	235	4-130	172.56	129.42	0.65	59.0	152.75	0.0388585306618	23.0	0	24.0	29.0	6.0	1.58130681818	5.0	1.9
413	14526	app	78	413-14526	24.96	18.72	1.0	11.0	78.0	0.308529945554	4.0	2	5.0	11.0	11.0	0.9125	6.0	1.67
413	14526	m	85	413-14526	24.96	18.72	1.0	8.0	85.0	0.189597315436	6.0	2	7.0	13.0	8.0	0.9	6.0	1.2
413	14526	pc	36	413-14526	24.96	18.72	0.92	10.0	33.12	0.25390625	6.0	2	7.0	13.0	8.0	0.9	6.0	1.2
413	8442	m	70	413-8442	30.24	22.68	1.0	3.0	70.0	0.55487804878	1.0	1	2.0	7.0	3.0	1.513	5.0	0.91
413	8442	pc	34	413-8442	30.24	22.68	0.76	3.0	25.84	0.238493723849	1.0	1	2.0	7.0	3.0	1.228	5.0	0.74
413	8442	app	102	413-8442	30.24	22.68	1.0	3.0	102.0	0.450625869263	1.0	1	2.0	7.0	3.0	1.24428571429	5.0	0.75
413	8558	pc	38	413-8558	36.96	27.72	0.56	7.0	21.28	0.151291512915	3.0	2	4.0	10.0	3.0	1.455	6.0	0.73
413	8558	app	60	413-8558	36.96	27.72	1.0	6.0	60.0	0.352941176471	3.0	2	4.0	10.0	6.0	1.43	6.0	1.43
413	8558	m	69	413-8558	36.96	27.72	0.99	17.0	68.31	0.1966873706	5.0	2	6.0	12.0	13.0	1.39428571429	6.0	3.02
463	14000	m	239	463-14000	120.72	90.54	0.54	26.0	129.06	0.413936867183	9.0	6	10.0	25.0	26.0	4.62217948718	15.0	8.01
463	14000	pc	42	463-14000	120.72	90.54	0.3	7.0	12.6	0.28762541806	7.0	6	8.0	23.0	4.0	6.17125	15.0	1.65
463	14000	app	182	463-14000	120.72	90.54	1.0	24.0	182.0	0.481597494127	6.0	6	7.0	22.0	24.0	5.38704545455	15.0	8.62
471	460	app	75	471-460	14.4	10.8	1.0	15.0	75.0	0.429111531191	7.0	7	8.0	24.0	15.0	1.0625	16.0	1.0
471	460	m	157	471-460	14.4	10.8	0.66	32.0	103.62	0.155172413793	7.0	7	8.0	24.0	16.0	0.971666666667	16.0	0.97
